,xG,npxG,goals,xA,assists,key_passes,shots,xGChain,minutes,team_xGA,team_xG,opponent_xGA,opponent_xG,team_goals_conceded,team_goals_scored,saves,opponent_attack_strength,opponent_defense_strength,points
6414,0.015215393155813215,0.015215393155813215,0,0.3856839239597321,0,2,1,0.036804333329200745,90,2.3738599999999996,0.9081549999999999,51.87438588822261,38.17228045780212,2.0,0.0,0.0,1110.0,1160.0,1.0
6670,0.0,0.0,0,0.0,0,0,0,0.5779498815536499,90,1.47981,1.84753,51.87438588822261,38.17228045780212,0.0,3.0,0.0,1110.0,1160.0,6.0
2781,0.4631880819797516,0.4631880819797516,1,0.0,0,0,1,1.4521968364715576,90,0.9540569999999999,2.51518,51.87438588822261,38.17228045780212,1.0,1.0,0.0,1030.0,1110.0,10.0
2961,0.4767438173294067,0.4767438173294067,1,0.15405243635177612,0,2,2,1.0721602439880369,90,1.5002,2.77089,51.87438588822261,38.17228045780212,0.0,3.0,0.0,1110.0,1160.0,8.0
755,0.039514049887657166,0.039514049887657166,0,0.0,0,0,1,0.039514049887657166,90,1.03495,0.895967,51.87438588822261,38.17228045780212,1.0,2.0,0.0,1030.0,1110.0,2.0
6440,0.0,0.0,0,0.0,0,0,0,0.0,48,2.3738599999999996,0.9081549999999999,51.87438588822261,38.17228045780212,1.0,0.0,0.0,1110.0,1160.0,1.0
2990,0.0,0.0,0,0.0,0,0,0,0.08412031829357147,54,1.43445,0.9105530000000001,51.87438588822261,38.17228045780212,2.0,3.0,0.0,1110.0,1160.0,-2.0
2999,0.0,0.0,0,0.0,0,0,0,0.03150734677910805,62,0.985828,0.17563299999999998,51.87438588822261,38.17228045780212,1.0,0.0,0.0,1030.0,1110.0,2.0
73,1.0288612842559814,0.2676924467086792,1,1.2065446376800537,2,5,6,1.4491671323776243,90,0.507893,5.0325,51.87438588822261,38.17228045780212,0.0,9.0,0.0,1110.0,1160.0,17.0
2953,0.01416823733597994,0.01416823733597994,0,0.0,0,0,1,0.06971462070941925,59,0.74151,0.287054,51.87438588822261,38.17228045780212,2.0,0.0,0.0,1030.0,1110.0,1.0
1978,0.0,0.0,0,0.0,0,0,0,0.06258270144462585,90,0.985828,0.17563299999999998,51.87438588822261,38.17228045780212,2.0,0.0,0.0,1030.0,1110.0,2.0
1972,0.0,0.0,0,0.5144316554069519,2,2,0,0.5144316554069519,71,1.43445,0.9105530000000001,51.87438588822261,38.17228045780212,2.0,3.0,0.0,1110.0,1160.0,8.0
6428,0.0,0.0,0,0.07843494415283203,0,1,0,0.14067977666854858,90,2.27973,0.219115,51.87438588822261,38.17228045780212,3.0,0.0,0.0,1030.0,1110.0,2.0
595,0.01962742768228054,0.01962742768228054,0,0.04086118564009666,0,1,1,0.01962742768228054,90,0.9490790000000001,0.16128299999999998,51.87438588822261,38.17228045780212,2.0,0.0,0.0,1030.0,1110.0,2.0
3103,0.0,0.0,0,0.0,0,0,0,0.1411050260066986,6,1.60561,3.1050299999999997,51.87438588822261,38.17228045780212,0.0,5.0,0.0,1110.0,1160.0,1.0
1929,0.0296484399586916,0.0296484399586916,0,0.09276940673589706,0,1,1,0.12241785228252412,7,1.34801,2.03376,51.87438588822261,38.17228045780212,0.0,1.0,0.0,1110.0,1160.0,1.0
3110,0.0,0.0,0,0.0,0,0,0,0.11926339566707612,90,1.06134,1.28824,51.87438588822261,38.17228045780212,1.0,2.0,0.0,1110.0,1160.0,2.0
3023,0.019268026575446132,0.019268026575446132,0,0.17031174898147586,0,2,1,0.4652994573116303,81,0.500436,1.37204,51.87438588822261,38.17228045780212,1.0,0.0,0.0,1030.0,1110.0,2.0
2935,0.0,0.0,0,0.0,0,0,0,0.6845400929450989,90,0.665743,1.42054,51.87438588822261,38.17228045780212,0.0,1.0,0.0,1110.0,1160.0,3.0
2925,0.030725898221135136,0.030725898221135136,0,0.0,0,0,1,0.3957132995128632,90,0.498783,2.47547,51.87438588822261,38.17228045780212,2.0,3.0,0.0,1030.0,1110.0,1.0
2912,0.0,0.0,0,0.0,0,0,0,1.7448463439941406,90,0.507893,5.0325,51.87438588822261,38.17228045780212,0.0,9.0,0.0,1110.0,1160.0,5.0
6506,0.0,0.0,0,0.0,0,0,0,0.13508430123329165,31,0.74151,0.287054,51.87438588822261,38.17228045780212,0.0,0.0,0.0,1030.0,1110.0,1.0
2795,0.0,0.0,0,0.0,0,0,0,0.4274384081363678,90,0.37814699999999996,2.12019,51.87438588822261,38.17228045780212,0.0,2.0,0.0,1110.0,1160.0,7.0
745,0.7482427358627319,0.7482427358627319,2,0.2874872386455536,1,1,4,0.44592344760894775,42,0.498783,2.47547,51.87438588822261,38.17228045780212,0.0,3.0,0.0,1030.0,1110.0,15.0
2822,0.0,0.0,0,0.0,0,0,0,0.0748712494969368,90,2.2255700000000003,0.795508,51.87438588822261,38.17228045780212,0.0,1.0,0.0,1030.0,1110.0,7.0
2080,0.05515758320689202,0.05515758320689202,1,0.07494448870420456,0,1,1,0.2708639800548553,82,2.40272,1.50285,51.87438588822261,38.17228045780212,3.0,2.0,0.0,1030.0,1110.0,6.0
2834,0.455016016960144,0.455016016960144,1,0.0,0,0,3,0.0,90,1.0033299999999998,2.44855,51.87438588822261,38.17228045780212,4.0,3.0,0.0,1110.0,1160.0,6.0
2843,0.015851674601435658,0.015851674601435658,0,0.0,0,0,1,0.07100925594568253,90,2.40272,1.50285,51.87438588822261,38.17228045780212,3.0,2.0,0.0,1030.0,1110.0,1.0
2073,0.0,0.0,0,0.0,0,0,0,0.0,90,0.9490790000000001,0.16128299999999998,51.87438588822261,38.17228045780212,2.0,0.0,0.0,1030.0,1110.0,1.0
2868,0.0,0.0,0,0.4320845007896423,0,1,0,0.6138057708740234,90,2.40272,1.50285,51.87438588822261,38.17228045780212,3.0,2.0,0.0,1030.0,1110.0,2.0
6485,0.0,0.0,0,0.0,0,0,0,0.0,28,0.985828,0.17563299999999998,51.87438588822261,38.17228045780212,1.0,0.0,0.0,1030.0,1110.0,1.0
2054,0.0,0.0,0,0.10996773093938828,0,2,0,0.15573987364768982,88,1.5002,2.77089,51.87438588822261,38.17228045780212,0.0,3.0,0.0,1110.0,1160.0,6.0
2051,0.0,0.0,0,0.0,0,0,0,0.04379373788833618,90,0.670996,1.07246,51.87438588822261,38.17228045780212,0.0,0.0,0.0,1030.0,1110.0,6.0
616,0.05639148876070976,0.05639148876070976,0,0.0,0,0,1,0.04446914419531822,90,0.670996,1.07246,51.87438588822261,38.17228045780212,0.0,0.0,0.0,1030.0,1110.0,3.0
2098,0.06947695463895798,0.06947695463895798,0,0.01748334988951683,0,1,2,0.08696030080318451,90,0.7066319999999999,0.347136,51.87438588822261,38.17228045780212,1.0,0.0,0.0,1110.0,1160.0,2.0
1647,0.3683284521102905,0.3683284521102905,0,0.0,0,0,2,0.3683284521102905,48,0.498783,2.47547,51.87438588822261,38.17228045780212,2.0,3.0,0.0,1030.0,1110.0,1.0
3818,0.0,0.0,0,0.0,0,0,0,0.0,11,0.985828,0.17563299999999998,51.87438588822261,38.17228045780212,1.0,0.0,0.0,1030.0,1110.0,1.0
6200,0.08564359694719315,0.08564359694719315,0,0.0,0,0,1,0.6845400929450989,90,0.665743,1.42054,51.87438588822261,38.17228045780212,0.0,1.0,0.0,1110.0,1160.0,6.0
4718,0.0,0.0,0,0.0,0,0,0,0.22223228216171265,90,1.11296,0.661135,51.87438588822261,38.17228045780212,1.0,1.0,0.0,1110.0,1160.0,2.0
349,0.9196345806121826,0.9196345806121826,1,0.0,0,0,2,0.9196345806121826,90,1.2626700000000002,1.3956899999999999,51.87438588822261,38.17228045780212,0.0,1.0,0.0,1110.0,1160.0,8.0
4713,0.0,0.0,0,0.13430126011371613,0,1,0,0.13430126011371613,10,0.9950399999999999,2.4339,51.87438588822261,38.17228045780212,0.0,3.0,0.0,1030.0,1110.0,1.0
4696,0.0,0.0,0,0.0,0,0,0,0.0,9,0.500436,1.37204,51.87438588822261,38.17228045780212,0.0,0.0,0.0,1030.0,1110.0,1.0
1242,0.19213633239269254,0.19213633239269254,0,0.06971462070941925,0,2,2,0.20479892194271088,90,0.74151,0.287054,51.87438588822261,38.17228045780212,2.0,0.0,0.0,1030.0,1110.0,2.0
5981,0.0,0.0,0,0.0,0,0,0,0.0,90,0.8536,1.09361,51.87438588822261,38.17228045780212,1.0,2.0,2.0,1030.0,1110.0,2.0
181,0.0,0.0,0,0.0,0,0,0,0.0,90,0.74151,0.287054,51.87438588822261,38.17228045780212,2.0,0.0,0.0,1030.0,1110.0,1.0
1248,0.08906950801610948,0.08906950801610948,1,0.11684147268533708,0,3,3,0.2889145612716675,84,1.06134,1.28824,51.87438588822261,38.17228045780212,1.0,2.0,0.0,1110.0,1160.0,9.0
4638,0.04527710378170013,0.04527710378170013,0,0.0,0,0,1,0.2286964803934097,90,1.4234799999999999,1.98708,51.87438588822261,38.17228045780212,3.0,3.0,0.0,1110.0,1160.0,1.0
361,0.4919853806495666,0.4919853806495666,1,0.020623087882995602,0,1,2,1.76761794090271,62,0.507893,5.0325,51.87438588822261,38.17228045780212,0.0,9.0,0.0,1110.0,1160.0,9.0
4614,0.0,0.0,0,0.0,0,0,0,0.03062357939779758,90,1.11296,0.661135,51.87438588822261,38.17228045780212,1.0,1.0,2.0,1110.0,1160.0,2.0
4607,0.0,0.0,0,0.0,0,0,0,0.0,90,0.9950399999999999,2.4339,51.87438588822261,38.17228045780212,1.0,3.0,4.0,1030.0,1110.0,3.0
5996,0.0,0.0,0,0.0,0,0,0,0.0,90,1.0785,1.57479,51.87438588822261,38.17228045780212,1.0,1.0,1.0,1110.0,1160.0,2.0
1263,0.10588184744119644,0.10588184744119644,0,0.38504013419151306,0,5,2,1.6847213506698608,90,0.9540569999999999,2.51518,51.87438588822261,38.17228045780212,1.0,1.0,0.0,1030.0,1110.0,2.0
4585,0.0,0.0,0,0.0,0,0,0,0.14316321909427646,90,0.586972,1.15599,51.87438588822261,38.17228045780212,0.0,1.0,0.0,1030.0,1110.0,9.0
4570,0.0,0.0,0,0.0,0,0,0,1.234198808670044,90,1.60561,3.1050299999999997,51.87438588822261,38.17228045780212,2.0,5.0,0.0,1110.0,1160.0,1.0
1385,1.2403359413146973,1.2403359413146973,2,0.11984781175851822,0,1,3,1.5927400588989258,75,1.60561,3.1050299999999997,51.87438588822261,38.17228045780212,2.0,5.0,0.0,1110.0,1160.0,14.0
1353,0.1367845982313156,0.1367845982313156,0,0.1329731047153473,0,2,1,0.35685741901397705,74,1.4234799999999999,1.98708,51.87438588822261,38.17228045780212,2.0,3.0,0.0,1110.0,1160.0,2.0
6039,0.113260455429554,0.113260455429554,0,0.2336908131837845,1,1,3,0.6343857645988464,90,1.5002,2.77089,51.87438588822261,38.17228045780212,0.0,3.0,0.0,1110.0,1160.0,6.0
4458,0.0,0.0,0,0.055975291877985,0,1,0,2.2482407093048096,90,0.507893,5.0325,51.87438588822261,38.17228045780212,0.0,9.0,0.0,1110.0,1160.0,6.0
4466,0.0,0.0,0,0.0,0,0,0,0.0,90,0.498783,2.47547,51.87438588822261,38.17228045780212,2.0,3.0,0.0,1030.0,1110.0,1.0
383,0.565057635307312,0.565057635307312,0,0.5343912839889526,1,2,3,1.8430367708206177,90,0.9540569999999999,2.51518,51.87438588822261,38.17228045780212,1.0,1.0,0.0,1030.0,1110.0,5.0
1196,0.016267800703644753,0.016267800703644753,0,0.0,0,0,1,0.016267800703644753,59,0.74151,0.287054,51.87438588822261,38.17228045780212,2.0,0.0,0.0,1030.0,1110.0,1.0
1333,0.7784675359725952,0.017298709601163864,1,0.11402644962072372,0,2,2,0.1633981317281723,90,0.49660299999999996,1.44849,51.87438588822261,38.17228045780212,1.0,1.0,0.0,1030.0,1110.0,10.0
4520,0.05519082024693489,0.05519082024693489,0,0.061403445899486535,0,1,1,0.07888679206371307,90,0.7066319999999999,0.347136,51.87438588822261,38.17228045780212,1.0,0.0,0.0,1110.0,1160.0,2.0
4528,0.0,0.0,0,0.0,0,0,0,0.2023935914039612,90,1.47981,1.84753,51.87438588822261,38.17228045780212,0.0,3.0,0.0,1110.0,1160.0,6.0
3923,0.2172621190547943,0.2172621190547943,0,0.0,0,0,2,0.7554911971092224,26,2.2770799999999998,2.28004,51.87438588822261,38.17228045780212,1.0,5.0,0.0,1030.0,1110.0,4.0
374,0.40464040637016296,0.40464040637016296,0,0.4302726089954376,1,3,1,0.6426717638969421,90,0.498783,2.47547,51.87438588822261,38.17228045780212,2.0,3.0,0.0,1030.0,1110.0,5.0
4548,0.08779171109199524,0.08779171109199524,0,0.0,0,0,1,0.0939616784453392,90,1.47981,1.84753,51.87438588822261,38.17228045780212,0.0,3.0,0.0,1110.0,1160.0,6.0
1279,0.0,0.0,0,0.6396061182022095,2,3,0,0.945778489112854,90,0.37814699999999996,2.12019,51.87438588822261,38.17228045780212,0.0,2.0,0.0,1110.0,1160.0,12.0
4508,0.0,0.0,0,0.011598779819905758,0,1,0,0.40109583735466,90,1.11296,0.661135,51.87438588822261,38.17228045780212,1.0,1.0,0.0,1110.0,1160.0,2.0
4414,0.0934569388628006,0.0934569388628006,0,0.09557131677865982,0,1,1,1.1386340856552124,41,2.2770799999999998,2.28004,51.87438588822261,38.17228045780212,1.0,5.0,0.0,1030.0,1110.0,0.0
4749,0.0,0.0,0,0.0,0,0,0,0.0,90,1.2626700000000002,1.3956899999999999,51.87438588822261,38.17228045780212,0.0,1.0,0.0,1110.0,1160.0,6.0
4773,0.0,0.0,0,0.10533726960420607,0,1,0,0.01941216737031937,90,0.670996,1.07246,51.87438588822261,38.17228045780212,0.0,0.0,0.0,1030.0,1110.0,6.0
5825,0.025393733754754063,0.025393733754754063,0,0.024953491985797882,0,1,1,0.0503472238779068,90,0.8536,1.09361,51.87438588822261,38.17228045780212,1.0,2.0,0.0,1030.0,1110.0,5.0
1049,0.059877201914787286,0.059877201914787286,0,0.0,0,0,1,0.14955711364746094,90,0.49660299999999996,1.44849,51.87438588822261,38.17228045780212,1.0,1.0,0.0,1030.0,1110.0,2.0
5165,0.0,0.0,0,0.0,0,0,0,0.0,90,0.37814699999999996,2.12019,51.87438588822261,38.17228045780212,0.0,2.0,3.0,1110.0,1160.0,8.0
6961,0.0,0.0,0,0.0,0,0,0,0.2950394153594971,90,1.03495,0.895967,51.87438588822261,38.17228045780212,1.0,2.0,3.0,1030.0,1110.0,3.0
5149,0.0,0.0,0,0.0,0,0,0,0.01408933009952307,90,0.9540569999999999,2.51518,51.87438588822261,38.17228045780212,1.0,1.0,2.0,1030.0,1110.0,2.0
296,0.8570656776428223,0.0958968549966812,1,0.11345677822828293,0,2,2,0.2641530334949493,90,1.0033299999999998,2.44855,51.87438588822261,38.17228045780212,4.0,3.0,0.0,1110.0,1160.0,7.0
5143,0.0,0.0,0,0.0,0,0,0,0.05344681441783905,90,0.74151,0.287054,51.87438588822261,38.17228045780212,2.0,0.0,4.0,1030.0,1110.0,2.0
1068,1.0501128435134888,1.0501128435134888,2,0.4498794376850128,1,1,3,1.5894755125045776,90,1.4234799999999999,1.98708,51.87438588822261,38.17228045780212,2.0,3.0,0.0,1110.0,1160.0,16.0
5129,0.0,0.0,0,0.0,0,0,0,0.6845400929450989,90,0.665743,1.42054,51.87438588822261,38.17228045780212,0.0,1.0,1.0,1110.0,1160.0,6.0
5839,0.013833836652338505,0.013833836652338505,0,0.01276475377380848,0,1,1,0.1926105916500092,90,1.0785,1.57479,51.87438588822261,38.17228045780212,1.0,1.0,0.0,1110.0,1160.0,2.0
5078,0.0,0.0,0,0.0,0,0,0,0.0,90,0.985828,0.17563299999999998,51.87438588822261,38.17228045780212,2.0,0.0,0.0,1030.0,1110.0,0.0
1087,0.12291955947875975,0.12291955947875975,0,0.04608569294214249,0,1,3,0.1515861600637436,90,0.500436,1.37204,51.87438588822261,38.17228045780212,1.0,0.0,0.0,1030.0,1110.0,2.0
305,0.13643908500671387,0.13643908500671387,0,0.0,0,0,1,0.13643908500671387,35,1.43445,0.9105530000000001,51.87438588822261,38.17228045780212,1.0,3.0,0.0,1110.0,1160.0,1.0
5051,0.0,0.0,0,0.0,0,0,0,0.0,90,0.670996,1.07246,51.87438588822261,38.17228045780212,0.0,0.0,3.0,1030.0,1110.0,8.0
6949,0.0,0.0,0,0.0,0,0,0,0.0,25,0.9490790000000001,0.16128299999999998,51.87438588822261,38.17228045780212,1.0,0.0,0.0,1030.0,1110.0,1.0
5002,0.0,0.0,0,0.0,0,0,0,0.4108651876449585,90,0.498783,2.47547,51.87438588822261,38.17228045780212,2.0,3.0,0.0,1030.0,1110.0,2.0
187,0.4843430519104004,0.4843430519104004,0,0.07388801127672195,0,1,2,0.7399041652679443,90,0.9540569999999999,2.51518,51.87438588822261,38.17228045780212,1.0,1.0,0.0,1030.0,1110.0,2.0
861,0.0,0.0,0,0.0,0,0,0,0.0,12,0.670996,1.07246,51.87438588822261,38.17228045780212,0.0,0.0,0.0,1030.0,1110.0,1.0
4831,0.0,0.0,0,0.0,0,0,0,0.0,90,2.27973,0.219115,51.87438588822261,38.17228045780212,3.0,0.0,0.0,1030.0,1110.0,1.0
1152,0.0,0.0,0,0.0,0,0,0,0.0,49,0.49660299999999996,1.44849,51.87438588822261,38.17228045780212,1.0,1.0,0.0,1030.0,1110.0,1.0
4844,0.0,0.0,0,0.0,0,0,0,0.5024706125259399,76,1.2626700000000002,1.3956899999999999,51.87438588822261,38.17228045780212,0.0,1.0,0.0,1110.0,1160.0,2.0
1178,0.07259847968816757,0.07259847968816757,0,1.2190876007080078,1,4,1,0.7825651764869691,90,0.665743,1.42054,51.87438588822261,38.17228045780212,0.0,1.0,0.0,1110.0,1160.0,7.0
1145,0.7218661308288574,0.7218661308288574,1,0.4763518869876862,1,2,6,0.7170886993408203,90,1.0033299999999998,2.44855,51.87438588822261,38.17228045780212,4.0,3.0,0.0,1110.0,1160.0,15.0
1132,0.0,0.0,0,0.3347314298152924,1,1,0,0.5074825882911682,90,2.2255700000000003,0.795508,51.87438588822261,38.17228045780212,0.0,1.0,0.0,1030.0,1110.0,6.0
4922,0.0,0.0,0,0.0,0,0,0,0.0,90,1.06134,1.28824,51.87438588822261,38.17228045780212,1.0,2.0,4.0,1110.0,1160.0,3.0
318,0.0,0.0,0,0.0,0,0,0,0.0,79,0.985828,0.17563299999999998,51.87438588822261,38.17228045780212,1.0,0.0,0.0,1030.0,1110.0,2.0
200,0.8403332233428955,0.8403332233428955,0,0.0,0,0,7,0.8403332233428955,90,0.37814699999999996,2.12019,51.87438588822261,38.17228045780212,0.0,2.0,0.0,1110.0,1160.0,2.0
4953,0.0,0.0,0,0.0,0,0,0,0.30500540137290955,90,2.2770799999999998,2.28004,51.87438588822261,38.17228045780212,2.0,5.0,5.0,1030.0,1110.0,2.0
5868,0.0,0.0,0,0.0,0,0,0,0.0882628858089447,73,0.670996,1.07246,51.87438588822261,38.17228045780212,0.0,0.0,0.0,1030.0,1110.0,2.0
4894,0.06632621586322784,0.06632621586322784,0,0.41716399788856506,0,1,1,0.41716399788856506,90,1.2626700000000002,1.3956899999999999,51.87438588822261,38.17228045780212,0.0,1.0,0.0,1110.0,1160.0,3.0
6018,0.0,0.0,0,0.0,0,0,0,0.6338004469871521,90,2.2770799999999998,2.28004,51.87438588822261,38.17228045780212,2.0,5.0,0.0,1030.0,1110.0,0.0
6839,0.30142447352409363,0.30142447352409363,0,0.15047234296798706,0,2,1,0.9283798336982728,90,1.5002,2.77089,51.87438588822261,38.17228045780212,0.0,3.0,0.0,1110.0,1160.0,6.0
165,0.0980251133441925,0.0980251133441925,0,0.0,0,0,1,0.7825651764869691,90,0.665743,1.42054,51.87438588822261,38.17228045780212,0.0,1.0,0.0,1110.0,1160.0,2.0
4239,0.2127770483493805,0.2127770483493805,0,0.0,0,0,3,0.5506085753440857,90,1.5002,2.77089,51.87438588822261,38.17228045780212,0.0,3.0,0.0,1110.0,1160.0,6.0
816,0.10094496607780457,0.10094496607780457,1,0.16266489028930664,0,3,2,0.2788344323635101,79,0.37814699999999996,2.12019,51.87438588822261,38.17228045780212,0.0,2.0,0.0,1110.0,1160.0,9.0
1460,0.3666197657585144,0.3666197657585144,1,0.3947558999061585,0,2,2,1.1445273160934448,75,1.5002,2.77089,51.87438588822261,38.17228045780212,0.0,3.0,0.0,1110.0,1160.0,8.0
4229,0.07489603757858276,0.07489603757858276,0,0.13558489084243774,0,3,1,0.359636664390564,90,1.0785,1.57479,51.87438588822261,38.17228045780212,1.0,1.0,0.0,1110.0,1160.0,2.0
6144,0.17802095413208008,0.17802095413208008,0,0.0,0,0,3,0.1538124829530716,90,1.0785,1.57479,51.87438588822261,38.17228045780212,1.0,1.0,0.0,1110.0,1160.0,2.0
1608,0.5599640011787415,0.5599640011787415,1,0.9808120131492616,1,2,2,1.819008708000183,90,0.9950399999999999,2.4339,51.87438588822261,38.17228045780212,1.0,3.0,0.0,1030.0,1110.0,13.0
4124,0.03009675815701485,0.03009675815701485,0,0.025393733754754063,0,1,1,0.08044398576021193,90,0.8536,1.09361,51.87438588822261,38.17228045780212,1.0,2.0,0.0,1030.0,1110.0,2.0
432,1.4340674877166748,0.6728985905647278,1,0.05515758320689202,1,1,5,0.7280561923980713,90,2.40272,1.50285,51.87438588822261,38.17228045780212,3.0,2.0,0.0,1030.0,1110.0,10.0
4215,0.026445593684911728,0.026445593684911728,0,0.0,0,0,1,0.08149584382772446,90,0.8536,1.09361,51.87438588822261,38.17228045780212,1.0,2.0,0.0,1030.0,1110.0,2.0
6123,0.0,0.0,0,0.0,0,0,0,0.0,82,1.34801,2.03376,51.87438588822261,38.17228045780212,2.0,1.0,0.0,1110.0,1160.0,1.0
6167,0.0,0.0,0,0.2950394153594971,0,1,0,0.33455345034599304,48,1.03495,0.895967,51.87438588822261,38.17228045780212,1.0,2.0,0.0,1030.0,1110.0,1.0
1479,0.0,0.0,0,0.0,0,0,0,0.0,61,0.9490790000000001,0.16128299999999998,51.87438588822261,38.17228045780212,1.0,0.0,0.0,1030.0,1110.0,1.0
4026,0.1419333517551422,0.1419333517551422,0,0.0,0,0,1,0.5722447037696838,90,1.43445,0.9105530000000001,51.87438588822261,38.17228045780212,2.0,3.0,0.0,1110.0,1160.0,2.0
4138,0.009970232844352722,0.009970232844352722,0,0.07642362266778946,0,1,1,0.1861967146396637,90,1.0785,1.57479,51.87438588822261,38.17228045780212,1.0,1.0,0.0,1110.0,1160.0,1.0
6855,0.0,0.0,0,0.0,0,0,0,0.0,90,0.9490790000000001,0.16128299999999998,51.87438588822261,38.17228045780212,2.0,0.0,0.0,1030.0,1110.0,1.0
4154,0.0,0.0,0,0.0,0,0,0,0.6845400929450989,90,0.665743,1.42054,51.87438588822261,38.17228045780212,0.0,1.0,0.0,1110.0,1160.0,6.0
1515,0.14674803614616394,0.14674803614616394,1,0.07662592083215714,0,3,2,0.1768447905778885,90,0.8536,1.09361,51.87438588822261,38.17228045780212,1.0,2.0,0.0,1030.0,1110.0,6.0
1589,0.0,0.0,0,0.0388881266117096,0,1,0,0.06130211800336838,72,1.0785,1.57479,51.87438588822261,38.17228045780212,1.0,1.0,0.0,1110.0,1160.0,1.0
4400,0.1074499860405922,0.1074499860405922,0,0.016321534290909767,0,1,2,0.2267133742570877,80,1.06134,1.28824,51.87438588822261,38.17228045780212,1.0,2.0,0.0,1110.0,1160.0,2.0
1454,0.027485450729727745,0.027485450729727745,0,0.0,0,0,1,0.20268766582012174,90,1.4234799999999999,1.98708,51.87438588822261,38.17228045780212,3.0,3.0,0.0,1110.0,1160.0,1.0
1442,0.3396450877189636,0.3396450877189636,0,0.0,0,0,1,0.2232753336429596,90,0.49660299999999996,1.44849,51.87438588822261,38.17228045780212,1.0,1.0,0.0,1030.0,1110.0,2.0
6107,0.0,0.0,0,0.0,0,0,0,0.0,90,1.03495,0.895967,51.87438588822261,38.17228045780212,1.0,2.0,0.0,1030.0,1110.0,2.0
4339,0.0,0.0,0,0.11105407774448396,0,2,0,0.0,14,1.2626700000000002,1.3956899999999999,51.87438588822261,38.17228045780212,0.0,1.0,0.0,1110.0,1160.0,1.0
4390,0.010685257613658905,0.010685257613658905,0,0.0,0,0,1,0.7990255951881409,90,1.34801,2.03376,51.87438588822261,38.17228045780212,2.0,1.0,0.0,1110.0,1160.0,1.0
455,0.04439931735396385,0.04439931735396385,0,0.0,0,0,1,0.061882667243480675,90,0.7066319999999999,0.347136,51.87438588822261,38.17228045780212,1.0,0.0,0.0,1110.0,1160.0,2.0
805,0.2598946690559387,0.2598946690559387,0,0.6227510571479797,0,2,6,1.2478371858596802,90,0.9540569999999999,2.51518,51.87438588822261,38.17228045780212,1.0,1.0,0.0,1030.0,1110.0,2.0
4374,0.0,0.0,0,0.0,0,0,0,0.039514049887657166,90,1.03495,0.895967,51.87438588822261,38.17228045780212,1.0,2.0,0.0,1030.0,1110.0,2.0
4353,0.10533726960420607,0.10533726960420607,0,0.05639148876070976,0,1,1,0.06320590525865555,90,0.670996,1.07246,51.87438588822261,38.17228045780212,0.0,0.0,0.0,1030.0,1110.0,3.0
1530,0.5709969401359558,0.5709969401359558,1,0.0,0,0,3,0.5709969401359558,18,1.0785,1.57479,51.87438588822261,38.17228045780212,0.0,1.0,0.0,1110.0,1160.0,6.0
469,0.37482109665870667,0.37482109665870667,1,0.08597490936517715,0,1,1,0.4754719436168671,90,1.11296,0.661135,51.87438588822261,38.17228045780212,1.0,1.0,0.0,1110.0,1160.0,10.0
3970,0.0,0.0,0,0.0,0,0,0,0.3095560669898987,90,1.4234799999999999,1.98708,51.87438588822261,38.17228045780212,3.0,3.0,0.0,1110.0,1160.0,1.0
4069,0.0,0.0,0,0.8674679398536682,1,2,0,0.5024706125259399,90,1.2626700000000002,1.3956899999999999,51.87438588822261,38.17228045780212,0.0,1.0,0.0,1110.0,1160.0,8.0
1575,0.7882989645004272,0.027130117639899254,1,0.12179454416036604,1,1,2,0.17431838810443878,90,0.8536,1.09361,51.87438588822261,38.17228045780212,1.0,2.0,0.0,1030.0,1110.0,13.0
1615,0.03062357939779758,0.03062357939779758,0,0.02447856217622757,0,1,1,0.6117293238639832,90,1.11296,0.661135,51.87438588822261,38.17228045780212,1.0,1.0,0.0,1110.0,1160.0,2.0
3951,0.0447278618812561,0.0447278618812561,0,0.0,0,0,1,0.0,90,1.2626700000000002,1.3956899999999999,51.87438588822261,38.17228045780212,0.0,1.0,0.0,1110.0,1160.0,2.0
1637,0.252680242061615,0.252680242061615,0,0.519739031791687,1,2,3,2.2841076850891118,90,0.507893,5.0325,51.87438588822261,38.17228045780212,0.0,9.0,0.0,1110.0,1160.0,6.0
6074,0.03150734677910805,0.03150734677910805,0,0.042982444167137146,0,1,1,0.06258270144462585,90,0.985828,0.17563299999999998,51.87438588822261,38.17228045780212,2.0,0.0,0.0,1030.0,1110.0,1.0
1421,0.08637677133083344,0.08637677133083344,0,0.03247755765914917,0,1,1,0.16124802827835086,90,2.2255700000000003,0.795508,51.87438588822261,38.17228045780212,0.0,1.0,0.0,1030.0,1110.0,3.0
1433,0.05181235074996948,0.05181235074996948,0,0.0,0,0,1,0.0,28,1.0033299999999998,2.44855,51.87438588822261,38.17228045780212,1.0,3.0,0.0,1110.0,1160.0,1.0
4303,0.06732656061649323,0.06732656061649323,0,0.0,0,0,2,0.2110113799571991,90,0.37814699999999996,2.12019,51.87438588822261,38.17228045780212,0.0,2.0,0.0,1110.0,1160.0,3.0
4290,0.07388801127672195,0.07388801127672195,0,0.015636900439858437,0,1,1,1.5735433101654053,90,0.9540569999999999,2.51518,51.87438588822261,38.17228045780212,1.0,1.0,0.0,1030.0,1110.0,2.0
